STU_ID,SCH_ID,BYSEX,BYRACE,BYSTLANG,BYPARACE,BYPARLNG,BYFCOMP,BYPARED,BYMOTHED,BYFATHED,BYINCOME,BYSTEXP,BYPARASP,BYTXCSTD,BYTXMSTD,BYTXRSTD,BYSCTRL,BYURBAN,BYREGION,BY10FLP,BYS20A,BYS20B,BYS20C,BYS20D,BYS20E,BYS20F,BYS20G,BYS20H,BYS20I,BYS20J,BYS20K,BYS20L,BYS20M,BYS20N,BYS21A,BYS21B,BYS21C,BYS21D,BYS21E,BYS22A,BYS22B,BYS22C,BYS22D,BYS22E,BYS22F,BYS22G,BYS22H,BYS24A,BYS24B,BYS24C,BYS24D,BYS24E,BYS24F,BYS24G,BYS27A,BYS27B,BYS27C,BYS27D,BYS27E,BYS27F,BYS27G,BYS27H,BYS27I,BYS28,BYS34A,BYS34B,BYS35A,BYS35B,BYS36A,BYS36B,BYS37,BYS38A,BYS38B,BYS38C,BYS42,BYS43,BYS44A,BYS44B,BYS44C,BYS44D,BYS44E,BYS44H,BYS45A,BYS45B,BYS45C,BYS47A,BYS47B,BYS48A,BYS48B,BYS85A,BYS85B,BYS85C,BYS85D,BYS85F,BYS85G,BYS86A,BYS86B,BYS86C,BYS86D,BYS86I,BYS87A,BYS87B,BYS87C,BYS87D,BYS87E,BYS87F,BYS88A,BYS88B,BYS89A,BYS89B,BYS89C,BYS89D,BYS89E,BYS89F,BYS89G,BYS89H,BYS89I,BYS89J,BYS89K,BYS89L,BYS89M,BYS89N,BYS89O,BYS89P,BYS89Q,BYS89R,BYS89S,BYS89T,BYS89U,BYS89V,BYS90A,BYS90B,BYS90C,BYS90D,BYS90E,BYS90F,BYS90G,BYS90H,BYS90J,BYS90K,BYS90L,BYS90M,BYS90Q,BYS91
324113,3241,2,5,1,7,1,5,3,3,1,8,4,5,49.33,49.2,49.55,1,3,3,5,2,2,1,1,2,2,2,3,3,4,3,2,3,3,2,2,2,2,2,2,1,1,2,1,1,1,1,3,3,3,3,1,2,1,2,3,2,2,2,3,2,2,1,2,1,1,1,1,1,0,3,1,1,3,0,1,2,1,1,3,4,1,4,2,4,4,2,4,6,3,4,4,4,1,1,2,2,2,3,3,3,3,4,3,3,3,3,2,2,3,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,3,2,3,1,2,3,2,3,1
324117,3241,1,7,1,7,1,3,1,1,1,11,3,5,40.58,44.02,38.34,1,3,3,5,2,3,2,2,2,2,2,3,2,3,2,2,3,2,2,3,3,2,2,2,2,3,2,2,1,2,3,3,1,5,3,1,2,1,3,2,3,1,2,3,2,2,1,2,1,2,1,2,NA,NA,3,1,1,3,NA,0,3,1,1,4,3,3,2,3,2,1,3,6,6,4,4,4,3,3,4,2,2,2,2,2,2,3,3,4,4,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
324310,3243,2,4,0,5,2,5,4,4,1,5,6,7,41.93,41.99,42.9,1,3,3,6,2,3,2,NA,3,2,2,3,3,3,3,3,3,3,2,3,2,2,2,1,1,1,1,1,1,1,1,3,1,3,2,1,1,1,2,2,3,1,2,3,1,2,2,2,1,1,1,1,1,1,4,1,2,2,NA,1,4,2,1,3,4,4,4,2,4,5,5,2,4,3,3,3,3,3,3,2,2,2,2,2,3,2,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
325120,3251,2,3,1,3,1,2,3,3,3,11,6,6,45.24,45.48,45.61,1,1,2,4,2,1,1,2,3,2,4,2,2,2,1,1,2,3,3,4,4,NA,3,3,1,3,3,2,1,2,1,2,1,3,2,2,2,1,2,2,3,2,2,2,1,3,1,2,1,2,1,0,1,2,4,1,2,2,3,1,3,1,3,3,4,4,5,3,2,5,3,4,6,1,1,1,2,2,2,2,1,3,2,2,2,3,2,3,2,2,3,2,2,2,2,2,2,3,3,2,2,2,3,3,3,2,2,2,2,3,3,3,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2
325208,3252,1,5,0,3,1,2,3,3,2,9,4,6,25.13,24.45,28.97,1,1,2,7,2,3,4,1,2,2,4,1,4,3,2,3,2,2,4,3,4,2,3,2,3,1,2,1,1,1,1,1,1,3,3,1,1,2,3,2,4,3,2,1,4,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,3,2,2,1,2,1,1,2,NA,NA,1,2,3,4,2,1,1,2,3,2,1,1,2,3,4,3,2,1,3,1,2,3,NA,4,3,2,1,2,3,4,3,2,1,2,3,4,3,2,1,2,3,1,2,2,1,2,2,1,2,2,1,2,1,3,2
325231,3252,2,3,1,3,1,7,6,1,6,4,5,6,46.49,41.92,51.52,1,1,2,7,1,4,2,1,2,2,3,3,3,4,3,4,4,4,2,4,4,2,2,2,1,1,1,1,1,1,1,2,5,5,3,2,2,1,2,2,3,2,3,3,3,2,2,2,1,2,1,10,0,0,4,1,1,1,0,15,1,2,1,4,4,1,2,2,2,3,5,6,6,4,4,4,4,1,1,1,1,1,1,1,2,2,2,2,2,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1
327101,3271,1,4,1,4,1,3,5,2,5,10,5,5,44.67,48.23,41.79,1,1,2,7,4,4,2,1,4,4,4,1,4,2,1,1,1,1,3,4,4,4,4,2,3,1,1,1,1,1,1,4,1,2,2,1,1,1,4,2,4,1,4,3,2,4,1,1,0,0,1,0,0,0,4,1,1,1,0,0,2,1,1,1,1,1,1,1,1,1,2,1,6,1,1,1,1,1,3,1,1,1,1,1,1,4,4,4,4,4,2,3,1,2,3,2,4,3,3,2,3,3,3,3,3,3,3,3,3,2,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327130,3271,1,3,1,3,1,1,5,5,5,10,5,5,42.71,37.92,48.44,1,1,2,7,2,2,2,1,3,3,3,3,3,3,2,2,1,3,3,4,2,3,2,1,3,1,3,1,1,1,1,3,1,2,3,1,1,1,2,2,2,1,2,3,2,3,1,2,4,11,1,1,1,2,3,2,2,2,0,1,4,3,1,3,4,4,5,3,4,5,3,3,5,3,3,3,3,4,3,2,2,2,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327212,3272,2,5,0,5,2,5,4,4,1,8,5,7,33.04,37.66,30.58,1,1,2,5,3,4,2,NA,NA,NA,NA,NA,NA,NA,3,NA,3,NA,1,2,NA,3,3,2,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,2,4,2,2,4,3,4,4,2,1,2,1,1,2,1,4,4,3,4,NA,2,3,1,1,3,4,1,4,4,3,5,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327220,3272,1,3,1,3,1,5,8,2,8,5,5,5,44.35,39.51,49.92,1,1,2,5,3,2,2,2,2,2,2,3,3,3,2,2,1,2,2,3,2,2,2,2,3,2,1,1,1,1,1,4,3,2,5,2,1,1,2,3,2,2,2,2,2,3,2,3,3,1,1,0,1,0,4,2,2,2,16,0,4,1,1,3,4,1,1,2,1,2,3,6,6,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327221,3272,1,4,1,NA,NA,3,1,1,1,7,2,5,53.56,52.8,53.87,1,1,2,5,2,2,2,3,2,2,1,4,4,3,3,1,3,4,2,4,4,2,4,1,3,1,1,1,1,1,1,5,2,5,4,1,3,1,3,3,1,2,2,3,2,4,1,NA,2,2,1,1,0,1,1,2,2,3,0,1,4,4,1,4,3,1,1,1,2,1,5,2,1,1,1,1,1,1,1,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328112,3281,1,2,0,2,5,5,5,1,5,5,2,4,44.93,44.28,46.23,1,1,2,6,3,2,2,2,2,3,3,3,3,3,2,2,2,3,3,3,2,3,2,1,1,1,1,2,1,1,1,4,2,2,1,1,1,1,3,2,2,2,2,2,2,2,1,2,3,6,1,2,1,2,4,1,2,2,2,3,3,3,1,3,1,4,3,4,3,3,3,3,3,3,1,2,2,3,1,1,1,1,1,1,2,3,3,3,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1
328215,3282,1,2,0,2,1,2,5,5,5,4,4,5,33.95,35.68,34.27,1,1,2,7,2,3,2,2,2,2,2,2,3,3,2,3,2,2,2,2,1,1,3,2,1,1,1,1,1,1,2,2,1,2,2,1,1,1,2,2,3,1,2,3,3,3,2,2,20,13,10,9,2,10,4,1,1,2,0,20,2,1,1,3,1,3,4,2,2,4,4,5,6,3,4,4,3,4,3,3,1,1,3,2,2,3,3,2,2,3,2,1,2,3,3,2,2,2,3,1,2,3,2,2,2,2,3,2,2,3,2,3,2,2,2,2,2,2,3,2,1,3,1,1,3,2,3,1
329206,3292,2,4,0,5,2,1,2,2,1,9,NA,6,42.98,40.62,46.23,1,2,2,4,2,2,1,2,2,2,2,3,2,3,1,1,1,3,1,3,2,2,2,2,3,2,1,1,1,1,1,3,2,3,3,3,1,1,1,2,2,1,1,3,1,3,1,2,NA,13,2,1,NA,NA,3,3,4,3,0,4,3,2,1,4,4,1,3,2,3,4,3,6,6,1,1,1,1,1,4,2,2,1,2,2,2,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA
331122,3311,1,7,1,7,1,3,5,2,5,10,3,4,49.07,45.02,53.25,1,2,2,5,4,4,3,2,4,4,4,1,4,1,3,1,1,3,4,4,4,4,4,3,3,1,2,2,2,3,1,5,1,1,2,1,1,1,4,4,4,2,2,4,4,4,2,1,1,0,1,1,1,0,3,2,2,1,0,0,4,1,1,4,1,4,1,1,1,2,2,3,0,1,1,1,2,1,1,1,1,1,3,1,4,4,4,4,4,4,4,2,1,1,4,1,3,4,4,2,4,3,4,1,4,4,1,1,1,1,3,1,4,2,1,1,2,1,1,1,1,1,1,2,3,3,3,1
331123,3311,2,7,1,7,1,7,3,3,2,9,6,6,55.5,54.71,55.59,1,2,2,5,2,1,1,2,1,1,1,4,4,4,2,2,4,4,3,2,3,3,3,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,3,1,3,2,1,2,1,2,5,5,2,4,2,2,4,1,1,1,13,2,4,3,1,4,4,1,5,4,3,5,4,2,6,1,1,3,1,1,1,3,3,2,3,2,2,3,2,3,2,1,2,3,3,2,2,3,2,2,2,3,3,2,3,2,2,4,2,3,2,3,3,3,2,3,3,2,2,3,2,3,3,3,1,2,3,2,3,1
332213,3322,2,7,1,7,1,1,4,2,4,10,6,5,66.8,68.72,62.74,1,2,2,2,2,2,2,3,2,2,2,3,3,3,3,3,3,3,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,2,2,2,2,2,2,2,18,1,5,0,2,4,1,1,1,5,6,2,3,2,2,3,1,4,4,3,5,3,1,2,3,1,3,3,2,3,3,3,2,3,2,1,1,2,1,1,2,2,3,4,3,2,3,3,2,3,3,2,4,3,3,3,3,4,3,2,3,4,4,4,4,3,2,1,2,2,3,1,2,2,1,2,2,2,1
333102,3331,2,7,1,7,1,2,6,5,6,10,3,5,40.74,35.58,47.09,1,2,2,3,2,2,2,1,2,3,3,3,3,2,3,3,3,3,2,3,2,2,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,3,2,2,2,2,3,2,3,1,2,5,4,5,2,5,4,3,2,2,2,0,1,4,1,1,4,4,1,5,3,2,5,4,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333116,3331,1,7,1,7,1,1,4,4,2,9,5,5,46.38,53.66,39.57,1,2,2,3,2,2,2,2,2,2,2,3,3,4,3,3,2,3,2,2,2,2,2,1,2,1,1,1,1,1,1,2,1,3,2,1,1,1,3,3,3,3,2,2,3,2,2,2,1,1,1,1,1,1,2,1,1,2,0,0,4,1,1,3,4,4,5,3,2,5,5,3,4,4,3,3,4,3,3,2,2,2,2,1,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,3,3,3,3,1
333217,3332,2,7,1,7,1,1,7,7,7,12,7,5,55.39,53.27,56.82,1,2,2,1,1,2,1,1,2,2,3,3,3,4,1,1,4,3,1,2,2,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,4,4,1,1,1,4,4,1,1,2,0,9,0,8,0,5,4,2,1,2,0,0,2,2,1,1,1,1,1,3,5,4,3,3,6,1,1,3,2,4,1,1,1,1,2,2,1,3,4,3,1,4,4,1,1,1,3,2,3,2,2,2,4,1,4,1,4,2,1,4,4,1,4,4,1,2,3,1,1,2,1,3,2,3,1,1,3,2,1,1
335105,3351,2,NA,NA,NA,4,1,2,2,2,9,NA,2,NA,NA,NA,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335115,3351,2,5,1,5,2,1,2,2,2,8,7,7,60.81,54.31,65.94,1,2,2,2,2,2,2,3,2,2,2,4,4,3,3,2,3,3,2,2,3,2,2,1,1,1,1,1,1,2,1,2,1,3,2,1,1,1,2,2,3,1,3,2,2,2,1,2,6,20,1,1,1,1,4,1,1,2,8,2,3,2,2,3,4,3,4,4,3,4,3,1,4,4,3,4,3,3,3,3,3,2,2,2,2,3,3,3,2,3,2,3,3,2,2,2,3,3,3,1,3,2,3,2,3,3,2,1,2,2,2,3,2,2,2,2,2,2,2,3,1,3,2,2,2,2,2,1
335123,3351,2,7,1,7,1,1,6,6,6,11,5,5,52.46,49.51,55.1,1,2,2,2,4,3,2,2,3,4,4,3,4,3,3,4,2,2,2,4,4,2,2,2,2,1,1,1,1,1,1,3,4,5,3,3,3,1,4,4,3,2,3,4,2,3,1,1,2,1,0,1,0,1,2,2,4,3,0,0,4,3,1,4,4,3,4,4,2,4,3,2,2,4,3,4,4,2,4,2,2,2,3,3,4,3,4,4,2,4,3,3,2,1,3,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,3,1,2,2,2,1,2,2,3,2,2,1,2,3,3,2,2
335215,3352,2,2,1,2,NA,1,7,6,7,11,5,6,37.45,40.13,36.37,1,2,2,1,3,3,2,2,3,3,2,3,3,3,4,2,4,3,3,3,2,2,3,3,1,1,1,1,1,1,1,4,3,3,2,1,2,1,3,3,2,2,2,4,NA,3,2,1,1,1,1,1,1,1,3,2,3,4,0,0,4,2,1,1,4,3,5,4,1,5,4,2,3,4,3,4,1,1,2,2,2,2,2,2,2,3,4,4,4,4,3,2,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
335220,3352,1,7,1,6,1,1,8,8,7,11,5,5,49.91,55.82,44.01,1,2,2,1,2,1,1,3,2,1,1,4,4,4,4,2,4,3,1,2,2,3,3,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,3,3,2,1,2,2,3,3,2,2,3,10,1,3,1,2,3,1,1,2,15,3,3,3,1,3,3,3,5,3,4,5,3,2,4,2,2,2,3,4,4,1,2,2,2,2,2,3,3,2,3,3,2,2,3,3,3,3,3,3,3,2,3,3,3,3,3,4,2,1,3,3,2,3,3,2,3,2,1,2,3,3,2,3,1,2,3,3,3,1
336112,3361,2,7,1,7,1,1,7,5,7,12,5,6,49.6,49.7,49.55,1,3,2,1,2,2,2,2,2,3,2,3,3,4,3,2,3,3,3,3,2,3,3,2,1,1,1,1,1,1,1,3,2,2,1,1,1,1,2,2,3,1,2,1,1,3,1,2,5,10,3,2,3,2,4,2,2,1,15,1,4,1,2,3,4,3,5,4,3,5,3,1,2,3,3,3,3,3,3,2,3,2,3,2,2,2,2,2,2,2,2,3,4,3,3,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,3,3,3,3,2,3,2,3,2,1,3,3,2,1
336115,3361,1,7,1,7,1,4,7,6,7,13,6,6,59.16,58.86,58.3,1,3,2,1,2,2,3,2,2,2,2,3,3,3,3,2,2,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,4,1,2,1,1,4,2,1,1,10,0,3,2,1,3,2,4,5,4,2,5,5,2,1,3,3,4,2,2,2,2,2,2,2,2,3,3,3,3,2,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,3,3,3,3,3,2,3,2,2,3,3,3,1
336212,3362,1,7,1,7,1,3,6,6,4,9,3,3,43.25,45.83,41.54,1,3,2,5,3,4,2,2,3,4,4,3,3,4,3,3,4,4,2,3,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,3,2,2,1,1,2,1,3,2,2,5,8,2,3,1,3,3,2,2,3,10,1,4,3,1,4,2,1,2,3,2,2,3,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336223,3362,2,7,1,NA,NA,1,2,2,1,8,3,5,39.73,44.16,36.61,1,3,2,5,4,3,3,2,3,3,2,3,1,3,3,2,4,3,2,4,4,2,2,1,1,2,1,1,1,1,3,1,1,2,2,1,1,1,3,3,2,2,2,2,2,2,2,2,2,3,8,10,3,1,3,2,2,2,13,4,3,1,1,3,3,1,5,3,2,5,3,6,6,3,4,3,3,3,3,2,2,2,2,2,2,3,3,2,2,2,2,3,2,2,2,4,2,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3,2,2,2,3,3,2
337109,3371,2,7,1,NA,NA,2,2,2,2,8,5,5,44.73,46.5,43.64,1,3,2,4,3,2,2,2,2,3,3,3,2,3,3,2,4,4,2,3,3,3,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,3,3,NA,2,2,4,2,2,2,2,1,1,3,0,3,1,3,1,1,2,0,0,4,2,1,4,4,1,5,1,2,5,3,2,2,2,2,2,2,2,2,1,1,2,2,2,4,4,4,4,4,4,3,3,2,1,3,4,4,3,3,4,3,4,3,1,3,4,3,4,3,3,4,3,2,4,3,3,2,3,2,3,NA,2,3,2,2,3,2,1
338127,3381,1,2,0,2,1,1,6,6,4,9,6,7,50.89,51.51,50.17,1,1,1,5,2,4,1,4,2,2,3,3,2,3,2,1,1,3,1,3,2,2,1,2,1,2,1,2,2,2,2,5,3,3,2,1,1,1,4,3,2,2,2,3,2,3,1,2,1,6,0,3,1,0,NA,NA,NA,NA,5,1,3,2,3,2,2,3,5,4,3,5,5,2,6,3,3,2,2,4,3,NA,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA
338133,3381,1,6,1,NA,1,1,3,2,3,10,5,6,52.68,52.27,52.76,1,1,1,5,2,2,1,1,2,1,1,3,3,3,1,2,2,2,2,4,2,1,2,2,1,2,1,2,1,1,3,4,1,4,2,1,1,1,3,3,3,1,1,4,2,2,1,2,0,6,0,2,0,2,4,4,4,4,0,2,2,2,1,1,3,1,5,2,5,5,1,0,1,2,1,1,1,2,4,2,2,2,2,1,3,2,2,2,2,1,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,1
339214,3392,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,7,55.93,53.26,57.85,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340127,3401,1,3,1,3,1,5,5,5,2,5,5,6,50.21,53.31,47.09,1,1,1,7,2,2,2,3,2,1,1,4,4,4,3,3,2,3,2,2,2,3,2,1,1,1,1,1,1,1,1,2,2,3,1,1,1,1,2,2,3,2,2,2,2,1,1,2,2,4,1,1,0,1,4,2,1,2,20,2,3,1,1,1,4,3,4,4,4,4,2,6,6,2,2,3,2,1,2,1,2,1,2,2,2,2,2,3,3,2,2,3,4,3,3,3,4,3,4,2,4,3,4,4,3,3,3,2,4,4,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341108,3411,1,2,0,2,NA,1,2,2,2,7,5,5,60.27,63.4,55.84,1,1,1,NA,2,3,2,2,2,2,4,3,3,3,3,1,1,3,3,4,3,3,3,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,3,4,2,2,2,2,2,2,2,1,10,1,4,0,5,3,1,1,2,2,3,1,4,1,1,1,1,3,2,4,4,2,1,3,4,2,2,4,3,4,1,1,1,1,1,2,3,3,2,2,2,2,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341221,3412,2,2,1,2,5,5,4,1,4,8,NA,5,41.73,40.13,44.38,1,1,1,NA,3,2,3,1,2,2,3,3,3,3,2,2,3,3,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,3,3,1,3,3,1,3,1,2,2,6,3,5,3,7,4,1,1,1,NA,NA,3,3,3,2,NA,2,5,2,4,5,2,5,6,3,2,4,4,2,3,2,2,2,2,2,3,2,3,2,2,3,2,2,2,1,2,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,1,3,2,3,3,1,3,1,2,1
341234,3412,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,3,45.36,43.57,47.74,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342129,3421,2,2,0,2,4,5,6,6,2,2,7,6,46.71,46.64,47.21,1,1,1,7,2,2,1,2,1,2,1,4,4,4,4,3,NA,1,2,2,1,3,2,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,4,1,3,4,1,2,1,3,5,10,2,5,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342205,3422,1,4,0,4,2,5,5,5,5,11,5,5,38.66,36.24,42.53,1,1,1,7,3,3,2,1,1,2,1,3,4,3,2,3,3,3,2,2,2,2,2,1,2,1,1,1,1,1,1,3,2,2,3,1,1,2,3,3,3,2,3,NA,1,2,1,2,1,0,1,0,1,0,3,2,1,2,0,0,3,1,1,1,1,2,5,3,1,5,3,3,3,3,3,4,4,4,4,2,2,2,3,3,NA,3,3,3,3,3,4,4,2,2,4,4,4,4,4,4,4,3,3,2,2,1,NA,2,2,2,2,2,2,2,3,2,1,3,2,2,3,2,3,2,3,3,3,1
343131,3431,1,5,0,5,5,1,2,2,2,8,NA,5,61.96,63.85,58.55,1,1,1,5,2,2,2,3,2,2,2,3,4,3,4,3,4,4,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,2,3,2,2,1,2,2,3,2,2,1,0,1,0,1,0,2,2,1,3,7,4,4,3,1,2,1,4,5,2,4,5,3,1,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
