id,population,source,level,d_middle,d_high,districtname,districtcode,schoolname,schoolcode,positioncode,grade,gender,d_female,race,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12,i13,i14,i15,i16,i17,i18,i19,i20,i21,i22,i23,i24,i25,i26,i27,i28,i29,i30,i31,i32,i33,i34,i35,i36,i37,i38,i39,i40,punitive_1,positive_1,sel_1,punitive_2,positive_2,sel_2,punitive_3,positive_3,sel_3,punitive_4,positive_4,sel_4,punitive_5,positive_5,sel_5,i9rev,i14rev,i24rev,i27rev,ii1rev,ii4rev,ii7rev,ii10rev,ii13rev
22R_3jGgfe0k1wbjOhD,2,2,2,1,0,Laurel,16,Laurel Intermediate Middle School,782,1,7,2,0,3,2,3,3,3,3,3,3,2,2,3,2,3,3,2,3,3,3,3,3,3,2,3,3,2,3,2,2,3,2,2,3,2,3,2,3,3,3,3,3,3,2,3,2,3,3,2,3,3,2,2,3,2,2,3,2,3,3,3,3,3,2,2,3,3
22R_1gzlN4H5t43xwxe,2,2,2,1,0,Red Clay,32,duPont (H.B.) Middle School,276,1,8,2,0,7,2,3,3,3,3,2,4,4,3,3,3,3,3,3,3,2,3,3,3,3,3,4,3,2,3,3,3,3,2,2,3,3,2,3,2,3,2,3,2,3,3,2,3,2,2,3,3,3,3,2,2,2,3,2,3,2,2,3,2,2,3,2,3,2
22R_5oT9ZfKpBIOm2LT,3,2,2,1,0,Lake Forest,15,Chipman (W.T.) Middle School,664,1,8,2,0,7,2,3,3,3,3,2,4,3,4,3,3,3,3,4,3,3,3,3,3,3,3,4,2,3,3,4,4,3,3,3,3,3,4,3,3,4,4,4,4,4,2,3,3,3,3,3,2,3,3,2,2,3,2,3,4,1,1,2,1,3,2,3,3,3
22R_PMacejvvpTqf6Ol,2,2,2,1,0,Colonial,34,Bedford (Gunning) Middle School,470,4,8,1,1,7,2,3,3,3,3,2,4,3,2,2,3,3,4,2,3,3,4,4,3,2,3,4,3,2,3,3,2,4,2,3,3,3,2,3,3,4,2,3,2,4,2,4,2,1,4,3,1,3,3,2,4,3,1,3,3,3,3,3,3,3,4,4,3,4
22R_2PvNQHEU3j34zyw,2,2,2,1,0,Red Clay,32,Skyline Middle School,280,1,15,2,0,7,2,3,3,3,3,2,4,3,2,2,3,3,3,2,3,3,3,2,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,2,2,3,3,3,3,3,3,2,2,2,2,3
22R_6mPDOO0VreA52nv,2,2,2,1,0,Woodbridge,35,Woodbridge Middle School,775,1,6,2,0,7,2,3,3,3,3,2,4,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,2,2,3,3,2,2,3,2,3,3,3,3,3
22R_2zjQXGUgGjXfdGr,2,2,2,1,0,Red Clay,32,Stanton Middle School,282,1,7,2,0,7,2,3,3,3,3,2,3,4,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,2,2,3,2,2,3,2,2,3,2,2,2,3,2,3,2,3,3,3
22R_D79Wwq09mWenIE9,3,2,2,1,0,Capital,13,Central Middle School,644,1,8,1,1,7,2,3,3,3,3,2,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,3,3,2,3,3,1,3,3,1,1,2,2,2,2,3,3,4
22R_1Lqxuq1krpuZ6fL,3,2,2,1,0,Capital,13,William Henry Middle School,646,1,6,2,0,7,2,3,3,3,3,2,3,3,4,3,2,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,2,2,2,3,2,3,2,3,2,3,2,3,1,3,3,2,2,3,2,3,3,2,2,3,1,3,3,1,2,2,2,4,3,3,3,4
22R_ugJnNcL0KHtfzyh,2,2,2,1,0,Colonial,34,Bedford (Gunning) Middle School,470,1,15,2,0,3,2,3,3,3,3,2,3,3,3,4,3,3,3,3,4,3,4,3,4,4,4,3,3,2,3,3,3,4,3,3,3,4,3,4,3,4,3,4,3,4,2,3,3,2,3,3,2,3,3,3,3,3,2,3,3,2,2,3,2,3,3,3,2,3
22R_2Bu1sjeI3QzbkMT,3,2,2,1,0,Christina,33,Kirk (George V.) Middle School,374,1,15,2,0,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2
22R_9S3nOz9o6I8WPfP,3,2,2,1,0,Red Clay,32,Stanton Middle School,282,1,8,1,1,6,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,2,2,3,3,2,3,3,2,3,3,2,2,3,2,2,2,2,3,3,3,3,3
22R_1dsNADH2IzdRfwM,2,2,2,1,0,Colonial,34,Bedford (Gunning) Middle School,470,1,6,2,0,7,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,2,2,2,3,3,2,3,2,3,2,3,2,3,3,2,2,3,3,2,2,2,2,3,2,2,2,3,2,3,2,3,3,3
22R_AdR57AOLgYNDeSJ,2,2,2,1,0,Seaford,23,Seaford Middle School,764,1,8,2,0,7,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,3,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,2,2,3,2,3,3,3,3,3
22R_cS9Kx3gVWjvrIAN,2,2,2,1,0,Red Clay,32,Skyline Middle School,280,1,6,2,0,7,2,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3
22R_2YJw91Oyccf0iWf,2,2,2,1,0,Seaford,23,Seaford Middle School,764,4,15,2,0,3,2,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,2,2,3,3,3,3,2,2,3,2,2,3,2,3,2,3,2,3,2,3,3,3,3,2,3,3,3,2,3,2,2,2,2,2,3,3,2,3,2,2,3,3
22R_3hnWtLsRlIvcryy,2,2,2,1,0,Appoquinimink,29,Meredith (Everett) Middle School,17,1,7,1,1,7,2,3,3,3,3,2,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,3,3,3,3,3,2,3,3,2,3,3,2,3,2,3,2,3
22R_1NeLBQ3SthGMAXR,2,2,2,1,0,Christina,33,Gauger Cobbs Middle School,372,3,15,2,0,7,2,3,3,3,3,2,3,3,3,3,3,2,2,2,3,2,3,3,2,3,2,3,2,2,3,3,3,3,2,2,2,2,3,2,3,3,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,3,2,2,3,3,2,3,2,2,2,3
22R_DnPhE6RwzqzCsdX,3,2,2,1,0,Red Clay,32,Skyline Middle School,280,1,7,2,0,3,2,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,2,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,3
22R_2AXz7YCGoKMFwST,2,2,2,1,0,Brandywine,31,duPont (Pierre S.) Middle School,170,1,7,2,0,7,2,3,3,3,3,2,3,3,3,3,2,2,3,3,3,2,3,3,3,3,2,3,3,2,3,3,2,3,2,2,2,2,3,3,3,3,3,3,3,3,2,3,3,2,3,2,2,3,3,2,2,3,2,3,2,2,2,3,3,3,3,3,3,3
22R_1JFVOoeDaVtCv8p,2,2,2,1,0,Capital,13,Central Middle School,644,1,7,1,1,7,2,3,3,3,3,2,3,3,3,3,2,2,3,2,3,2,3,2,3,3,2,3,3,2,3,3,3,3,3,2,2,3,3,2,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,2,3,2,3,3,2,3,3,3,3,3
22R_2VCn1bPg6fMywRL,3,2,2,1,0,Red Clay,32,Skyline Middle School,280,1,7,2,0,7,2,3,3,3,3,2,3,3,3,3,2,2,2,3,3,2,3,3,2,3,3,3,3,3,2,3,3,3,2,2,2,3,2,3,2,3,2,3,3,2,3,3,3,3,3,3,2,3,2,3,3,2,2,3,3,2,2,2,2,2,2,3,2,3
22R_OcCfHbMbuaJH5kJ,3,2,2,1,0,Christina,33,Gauger Cobbs Middle School,372,3,15,2,0,7,2,3,3,3,3,2,3,3,3,3,2,2,2,2,3,2,3,3,2,3,2,3,3,3,2,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,2,2,3,3,3,3,3
22R_Rr8XuWfsX9EKsdb,2,2,2,1,0,Woodbridge,35,Woodbridge Middle School,775,1,6,2,0,7,2,3,3,3,3,2,3,3,2,4,3,3,3,2,4,3,3,3,3,4,3,3,3,2,3,3,2,4,2,3,3,3,3,4,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,2,3,1,3,3,3,3,3,3,3,3,3,3,4
22R_3hz7bCrcCXrpFly,2,2,2,1,0,Cape Henlopen,17,Mariner Middle School,720,1,6,2,0,7,2,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,4,1,3,3,2,4,3,1,4,3,1,4,2,1,3,3,3,2,3,3,4,3,4,4,4
22R_3niW5FLxky9iFBH,2,2,2,1,0,Colonial,34,Bedford (Gunning) Middle School,470,1,7,2,0,7,2,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,2,2,3,2,2,3,2,2,3,3,3,2,3,3,3,3,3,3,3
22R_2q8eah7eh7MfZHq,2,2,2,1,0,Brandywine,31,duPont (Pierre S.) Middle School,170,1,6,2,0,3,2,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,2,3,3,2,3,3,3,3,3,3,3,3,2,3,3,2,3,2,2,3,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,3
22R_1Qsm7vDLgeS1QCa,2,2,2,1,0,Capital,13,Central Middle School,644,1,15,2,0,7,2,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,2,2,3,3,3,3,3,3,3,3,3,4,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,3,2,3,3,3,3,3,3,3
22R_7UO4bkInEezPkYx,2,2,2,1,0,Red Clay,32,Stanton Middle School,282,1,6,1,1,7,2,3,3,3,3,2,3,3,2,3,3,3,3,2,4,2,4,4,3,4,2,3,3,2,2,3,2,4,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,2,3,2,2,3,3,3,3,3,3,3,2,3,3,3
22R_3KImr0b0FsxMVeX,2,2,2,1,0,Capital,13,Central Middle School,644,1,7,1,1,3,2,3,3,3,3,2,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,2,3,3
22R_2S9rb9j2rvtc6wM,2,2,2,1,0,Colonial,34,McCullough (Calvin R. ) Middle School,476,1,7,2,0,6,2,3,3,3,3,2,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3
22R_3etdWYuILaVRP1v,2,2,2,1,0,Red Clay,32,duPont (Alexis I.) Middle School,274,1,8,2,0,7,2,3,3,3,3,2,3,3,2,3,3,3,3,2,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,2,2,3,3,3,3,3,2,3,3,3,3,3
22R_2VmYt9KtO4dCPDr,2,2,2,1,0,Cape Henlopen,17,Mariner Middle School,720,1,8,2,0,7,2,3,3,3,3,2,3,3,2,3,3,3,3,2,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,2,2,3,3,2,3,3,1,2,2,3,3,3,3,3,3,3,3,4
22R_ZJlj4iv48S4B6k9,2,2,2,1,0,Red Clay,32,Stanton Middle School,282,1,8,2,0,7,2,3,3,3,3,2,3,3,2,3,3,3,3,2,3,3,3,3,3,3,2,3,3,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3
22R_1U3mflB1qcMNw3v,2,2,2,1,0,Colonial,34,Read (George) Middle School,474,3,6,2,0,7,2,3,3,3,3,2,3,3,2,3,3,3,3,2,3,2,3,3,3,3,3,3,3,2,3,3,2,3,2,2,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,3,2,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3
22R_cC2gDIqYYgznzyh,2,2,2,1,0,Capital,13,Central Middle School,644,1,7,2,0,7,2,3,3,3,3,2,3,3,2,3,2,3,3,3,3,2,3,3,3,3,2,3,2,2,3,3,2,3,2,2,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,3,2,3,3,3,3,3,3,3
22R_3qe5axcZN7fK2KC,2,2,2,1,0,Red Clay,32,Stanton Middle School,282,1,8,1,1,7,2,3,3,3,3,2,3,3,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3,2,2,3,2,3,3,2,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,2,3
22R_yQ435LmXrTy4Spb,1,2,2,1,0,Christina,33,Kirk (George V.) Middle School,374,1,8,1,1,7,2,3,3,3,3,2,3,2,3,4,3,3,3,3,4,3,3,2,3,4,2,3,3,1,3,3,2,3,2,2,3,3,3,4,3,3,3,3,3,3,1,3,2,3,3,2,2,3,3,2,2,3,1,3,3,2,2,4,3,4,2,3,3,4
22R_2E9Vq1m9SlO2u9g,2,2,2,1,0,Christina,33,Shue Medill Middle School,376,1,7,2,0,7,2,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,3,1,3,2,2,3,2,2,3,3,1,2,2,1,3,2,2,2,3,2,4,3,3,4,4
22R_1r9wzK96mr0WxLG,2,2,2,1,0,Christina,33,Kirk (George V.) Middle School,374,1,15,2,0,7,2,3,3,3,3,2,3,2,3,3,3,2,2,3,3,3,2,2,2,3,2,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,4,3,3,3,3,3,2,3,2,2,3,2,2,2,3,2,3,1,2,3,3
22R_3nIcu1yjP8P4cR2,3,2,2,1,0,Red Clay,32,Stanton Middle School,282,1,6,2,0,7,2,3,3,3,3,2,3,2,3,3,2,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,2,2,2,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,3,2,2,2,3
22R_5ouSE88xQSVXFC1,2,2,2,1,0,Capital,13,William Henry Middle School,646,1,6,2,0,7,2,3,3,3,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,2,3,3,2,2,2,2,2,3,3,2,3,3,3,2,3,3,3
22R_1lnuUHWyhGv7kV6,2,2,2,1,0,Lake Forest,15,Chipman (W.T.) Middle School,664,1,8,1,1,7,2,3,3,3,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,3,2,3,3,3,3,3,3,3
22R_27woAE8bbHBVrPx,2,2,2,1,0,Christina,33,Shue Medill Middle School,376,1,7,2,0,7,2,3,3,3,3,2,3,2,2,3,3,3,3,2,3,3,3,2,3,3,3,3,3,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3
22R_vl89wbeGL3lL1JL,2,2,2,1,0,Colonial,34,Bedford (Gunning) Middle School,470,1,7,2,0,7,2,3,3,3,3,2,3,2,2,2,2,3,3,2,3,3,3,3,3,2,2,3,2,2,3,3,2,3,2,2,2,3,3,3,2,3,3,3,3,3,2,3,2,2,3,3,2,3,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3
22R_2YkW5uvJdwTNHg2,2,2,2,1,0,Colonial,34,Bedford (Gunning) Middle School,470,1,6,2,0,7,2,3,3,3,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,2,3,3,2,2,3,2,3,2,3,2,3,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,2,3,2,3,3,3,3,3
22R_wMB3WaBMd5UOHgR,2,2,2,1,0,Christina,33,Shue Medill Middle School,376,3,15,2,0,3,2,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,2,3,2,2,2,3,3,2,3,3,2,3,3,3,3,2,2,2,3,3,3,2,3,3,2,2,2,3,3,2,2,3,2,2,3,2,2,3,2,2,2,3,3,3,2,3,3,3
22R_ABBLL83jkesKA6Z,2,2,2,1,0,Colonial,34,McCullough (Calvin R. ) Middle School,476,1,15,1,1,7,2,3,3,3,2,3,3,2,2,3,3,3,3,2,2,3,3,2,3,3,2,3,3,2,3,3,2,3,2,2,3,3,3,3,2,3,2,3,2,3,2,3,2,2,3,2,3,3,2,2,3,2,2,2,2,3,3,3,3,3,3,2,3,3
22R_1pJyYV1fBodAIQA,2,2,2,1,0,Woodbridge,35,Woodbridge Middle School,775,1,8,2,0,7,2,3,3,3,2,2,4,3,3,2,3,3,3,3,3,3,3,3,3,2,3,4,3,2,3,3,3,3,2,2,3,3,2,3,2,3,2,3,2,3,3,3,2,3,3,2,3,3,2,2,3,2,2,2,2,2,2,3,2,2,2,2,3,3
22R_WxpDBJDTADtSxFv,3,2,2,1,0,Capital,13,Central Middle School,644,1,8,1,1,7,2,3,3,3,2,2,3,3,3,2,2,2,2,2,2,2,3,3,2,3,2,3,2,3,2,3,3,3,2,2,2,3,3,3,2,3,3,3,3,3,2,3,3,2,2,3,3,3,3,2,2,2,2,2,3,2,3,2,2,3,3,2,3,3
22R_eJNdbmSzq3m2eWN,2,2,2,1,0,Milford,18,Milford Central Academy,675,1,8,1,1,7,2,3,3,3,2,2,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,2,3,2,3,2,3,3,3,2,3,2,3,2,3,2,2,2,3,1,2,4,2,2,3,1,3,3,2,3,2,2,3,3,3,3,3,3,3,2,2
22R_12rPAD45jvJMz4j,2,2,2,1,0,Brandywine,31,duPont (Pierre S.) Middle School,170,1,15,1,1,7,2,3,3,3,2,2,3,3,2,3,3,3,3,2,3,3,3,3,3,2,3,3,3,2,3,3,2,3,2,3,3,3,2,2,2,3,2,3,3,3,2,3,2,3,3,2,2,3,3,3,2,2,2,3,2,3,3,3,3,3,2,3,2,3
22R_2BtHe8auEFSS42a,2,2,2,1,0,Christina,33,Kirk (George V.) Middle School,374,1,15,2,0,3,2,3,3,3,2,2,3,2,2,2,3,3,3,2,2,3,3,2,3,1,3,3,1,2,3,3,2,4,2,3,3,3,2,3,2,3,2,3,1,3,2,2,1,2,3,2,2,3,2,2,3,2,1,3,1,3,3,3,3,3,3,3,3,4
22R_1CBaBukI10q0CZh,3,2,2,1,0,Christina,33,Bayard Middle School,352,1,15,1,1,3,2,3,3,3,2,2,2,3,3,3,2,2,3,3,3,2,3,2,3,3,2,3,3,3,2,2,3,3,2,2,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,2,3,2,3,3,2,2,2,2,3,3,3,3,3
22R_29i9vgTZgRmf7aN,3,2,2,1,0,Christina,33,Shue Medill Middle School,376,4,15,2,0,7,2,3,3,2,4,3,3,3,3,4,2,2,2,3,4,2,3,3,2,3,2,3,3,3,2,2,3,3,2,2,2,3,3,3,3,3,3,3,3,3,2,3,2,2,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,3,3,3,3,3
22R_3KrUWqGdmGysNvy,3,2,2,1,0,Red Clay,32,Skyline Middle School,280,1,8,2,0,7,2,3,3,2,4,2,3,3,4,3,2,2,2,3,3,2,3,3,2,3,2,3,2,3,3,3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,2,2,2,3,3,1,2,2,2,3,2,3,2,3
22R_3g0khbT3tFclLsj,2,2,2,1,0,Red Clay,32,Skyline Middle School,280,1,8,2,0,7,2,3,3,2,4,2,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,2,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,3,2,2,2,3,2,2,3,2,2,3,3,3,3
22R_24Mc2IRyITvLAqS,2,2,2,1,0,Woodbridge,35,Woodbridge Middle School,775,3,15,2,0,7,2,3,3,2,4,2,3,2,3,3,2,2,3,3,3,2,2,3,2,3,2,3,3,2,3,3,2,4,2,2,3,3,2,3,2,3,2,3,2,3,2,3,3,3,3,3,2,3,3,2,2,2,2,2,3,2,2,3,3,3,2,3,3,3
22R_5mYqaIdSNi04WHv,3,2,2,1,0,Christina,33,Shue Medill Middle School,376,1,8,1,1,7,2,3,3,2,3,4,3,3,3,3,2,3,2,2,3,2,3,3,2,3,1,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,2,3,2,2,1,3,3,2,3,2,2,3,3,1,3,3,1,3,3,2,3,2,2,4,3,3,4,4
22R_3dsq87DBSeyncPv,3,2,2,1,0,Seaford,23,Seaford Middle School,764,1,15,2,0,7,2,3,3,2,3,3,4,3,3,3,3,3,3,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,2,3,2,3,2,4,3,2,2,3,3,3,2,2,2,3,2,2,3,2,2,3,1,3,2,3
22R_1BQI4bAUscJkCJO,2,2,2,1,0,Woodbridge,35,Woodbridge Middle School,775,1,6,2,0,7,2,3,3,2,3,3,4,2,2,3,3,3,3,2,3,3,4,3,3,3,2,4,3,2,3,4,2,3,3,3,3,4,2,4,1,4,2,4,2,3,2,3,2,2,2,2,2,4,2,3,2,2,2,3,2,3,3,3,3,3,3,3,2,3
22R_1dKPWGtzML8wbXk,3,2,2,1,0,Seaford,23,Seaford Middle School,764,1,8,2,0,7,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,2,3,2,3,3,3,3,2,3,3,2,2,3,2,2,3,2,2,2,2,2,3,2,2,3,3
22R_2VPAm5Z9OoRjGuL,3,2,2,1,0,Christina,33,Gauger Cobbs Middle School,372,3,15,2,0,7,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,2,2,2,3,3,3,3,3
22R_3NEBtwepTbv9yRe,2,2,2,1,0,Milford,18,Milford Central Academy,675,1,8,2,0,7,2,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,2,3,2,3,2,3,2,3,2,2,3,3,3,3,2,2,3,2,2,3,3,2,3,3,2,3,3,2,3,3
22R_24qO3KLAr1F8bPI,3,2,2,1,0,Capital,13,Central Middle School,644,1,8,2,0,7,2,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,2,3,2,3,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,2,2,2,3,3,3,3,3
22R_21GkX8gJkWGbDp4,2,2,2,1,0,Lake Forest,15,Chipman (W.T.) Middle School,664,1,6,1,1,3,2,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,2,3,2,3,2,3,3,3
22R_3MM5z5n8lxJlyy9,3,2,2,1,0,Laurel,16,Laurel Intermediate Middle School,782,1,6,2,0,7,2,3,3,2,3,3,3,3,3,3,2,2,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,4,2,2,3,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,3,3,3,3,3
22R_vodjm4mHPZ560mZ,2,2,2,1,0,Red Clay,32,Skyline Middle School,280,1,7,2,0,7,2,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,4,3,4,4,4,4,4,4,2,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,2,3,3,3,2,3,2,3
22R_6Kn3BC6pTB5CIRb,3,2,2,1,0,Capital,13,Central Middle School,644,1,8,2,0,3,2,3,3,2,3,3,3,2,4,1,2,2,2,4,3,2,4,3,2,3,2,4,3,3,2,3,3,3,3,2,2,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,1,1,2,2,2,2,3,2,3
22R_pH3JdubuMjshcu5,3,2,2,1,0,Appoquinimink,29,Meredith (Everett) Middle School,17,1,8,2,0,7,2,3,3,2,3,3,3,2,3,3,3,3,2,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,4,2,3,3,4,3,4,4,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,2,2,2,3,3,3,3,3
22R_1KxmGwpkQropxWc,2,2,2,1,0,Christina,33,Kirk (George V.) Middle School,374,1,15,2,0,7,2,3,3,2,3,3,3,2,3,3,3,3,2,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,2,3,2,3,3,3,3,3
22R_rrtjusU4ZUkZBBL,2,2,2,1,0,Christina,33,Kirk (George V.) Middle School,374,1,15,2,0,7,2,3,3,2,3,3,3,2,3,3,2,2,2,3,3,2,3,2,2,3,3,3,3,2,2,3,3,3,3,2,2,3,2,3,2,3,3,3,3,3,2,2,3,2,2,3,3,3,3,2,2,3,2,2,3,2,2,3,2,3,3,2,3,3
22R_QoJ3WWRTyS6Yx0d,2,2,2,1,0,Delmar,37,Delmar Middle School,733,1,15,2,0,7,2,3,3,2,3,2,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,4,3,2,3,4,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3
